broker_parent_order_id,symbol,mode,client_order_id,local_entry_timestamp_utc,local_exit_timestamp_utc,local_entry_price,alpaca_entry_price,local_exit_price,alpaca_exit_price,local_shares,alpaca_entry_qty,alpaca_exit_qty,local_exit_reason,alpaca_exit_reason,alpaca_exit_order_id,entry_price_diff,exit_price_diff,match_status
99ffefa4-e5f8-4545-b88e-b956fb02203c,GOOGL,core_two,,2026-03-27 17:40:00.935799+00:00,2026-03-31 08:40:53.986250+00:00,274.76,274.56,274.58,274.58,1.0,1.0,1.0,MANUAL_CLOSE,EXTERNAL_EXIT,ba61630c-4003-4f83-986f-c0d0f957d9ab,0.2,0.0,matched
72b0a1e0-d79a-4f2e-97b0-247bd4c91cce,TSLA,core_one,,2026-03-27 17:30:01.600702+00:00,2026-03-31 08:40:54.894723+00:00,362.235,361.92,366.22,366.22,1.0,1.0,1.0,MANUAL_CLOSE,EXTERNAL_EXIT,f6af3684-1ae3-4dfc-a17e-15cd4f94deaf,0.315,0.0,matched
b5cdf892-fed8-4144-b8f0-bc6d1a1282c0,PLTR,core_one,,2026-03-27 16:30:01.612954+00:00,2026-03-31 08:40:55.809981+00:00,143.69,143.79,143.3,143.3,3.0,3.0,3.0,MANUAL_CLOSE,EXTERNAL_EXIT,9e3d625f-9656-4ae3-98dc-850bef93af3b,-0.1,0.0,matched
a06eb49c-e0a7-4264-80d8-1717159345a7,AMZN,core_two,,2026-03-27 14:40:01.526477+00:00,2026-03-31 08:40:56.705807+00:00,201.12,201.25,199.52,199.52,2.0,2.0,2.0,MANUAL_CLOSE,EXTERNAL_EXIT,7d500d41-97ab-4b42-92f8-4496756f5edd,-0.13,0.0,matched
a91ca213-7116-48aa-b2f2-4a2793799db3,AI,fourth,,2026-03-27 14:20:00.939825+00:00,2026-03-31 08:40:57.622243+00:00,7.815,7.83,7.78,7.78,63.0,63.0,63.0,MANUAL_CLOSE,EXTERNAL_EXIT,dc9eae8c-3fb8-47d9-8798-c94497bcd31c,-0.015,0.0,matched
12db5f1c-d0da-43af-91ce-163114dbe059,NU,fourth,,2026-03-31 14:20:02.842833+00:00,2026-03-31 14:25:02.187768+00:00,14.01,14.0,13.95,13.95,424.0,424.0,424.0,STOP_HIT,STOP_HIT,af59d05f-3dbc-491d-a666-66e4bb888766,0.01,0.0,matched
f4df2066-1008-45cc-aa97-3f5ff673d4f9,AI,fourth,,2026-03-31 14:20:02.842833+00:00,2026-03-31 14:25:02.767104+00:00,8.11,8.09,8.06,8.06,666.0,666.0,666.0,STOP_HIT,STOP_HIT,78e84e3a-c17e-4ada-9510-467be047ccfd,0.02,0.0,matched
f34b0362-c9fd-4b17-9294-4d2d2e128160,QS,secondary,,2026-03-31 14:03:36.674322+00:00,2026-03-31 14:25:04.501931+00:00,6.185,6.170424,6.15,6.15,919.0,919.0,919.0,STOP_HIT,STOP_HIT,b144973f-5396-46c2-bd1b-03ea9e0abd9f,0.014576,0.0,matched
a8727d8d-692a-4b02-abeb-590b2706d3f6,LCID,secondary,,2026-03-31 14:02:08.258741+00:00,2026-03-31 14:25:04.925758+00:00,9.435,9.44,9.36,9.36,653.0,653.0,653.0,STOP_HIT,STOP_HIT,e5cfba40-a817-449f-b0de-4c2f1c36f9d4,-0.005,0.0,matched
2f634c84-4bcc-49b0-8715-c7f9b86165c1,AMD,core_one,,2026-03-31 14:30:02.342816+00:00,2026-03-31 14:45:04.714436+00:00,200.88,200.875,199.8309,199.830937,32.0,32.0,32.0,STOP_HIT,STOP_HIT,4c62b6d5-9872-4f15-a365-75fd02445aeb,0.005,-3.7e-05,matched
d93ce66b-ff4f-4ca1-84cc-a4d0a6c020c8,MU,core_two,,2026-03-31 14:40:02.329029+00:00,2026-03-31 14:55:02.769505+00:00,328.83,328.49,324.0,324.0,18.0,18.0,18.0,STOP_HIT,STOP_HIT,1c9a4736-fcc0-434a-a462-c0f1cde23861,0.34,0.0,matched
4e8559c2-3ac2-4de6-a50f-48d47bbb0d9a,AVGO,core_two,,2026-03-31 14:40:02.329029+00:00,2026-03-31 14:55:03.205538+00:00,302.59,303.1455,301.31,301.31,20.0,20.0,20.0,STOP_HIT,STOP_HIT,6f85a317-aa8d-4725-8f05-738730fa2177,-0.5555,0.0,matched
61f61a89-2005-479a-99c2-dce29f0f180d,GOOGL,core_two,,2026-03-31 14:40:02.329029+00:00,2026-03-31 14:55:03.638108+00:00,281.93,282.16,281.0581,281.058095,21.0,21.0,21.0,STOP_HIT,STOP_HIT,ccfe0c59-f4bd-49b2-b788-2dde8badd3bf,-0.23,5e-06,matched
fb1de50a-7192-4bd8-b723-6574f8ef1615,TAL,third,,2026-03-31 14:10:02.927632+00:00,2026-03-31 14:55:04.723702+00:00,11.32,11.32,11.23,11.23,618.0,618.0,618.0,STOP_HIT,STOP_HIT,fedd2ff3-59ae-4cac-929c-485adf8403f6,0.0,0.0,matched
d038bed9-2060-46a8-b5cb-143a68c07fb6,BBAI,third,,2026-03-31 14:10:02.927632+00:00,2026-03-31 15:00:07.705221+00:00,3.255,3.25,3.22,3.22,2102.0,2102.0,2102.0,STOP_HIT,STOP_HIT,7557693a-151e-4997-965b-ebb4a978367e,0.005,0.0,matched
887ba22e-3489-413a-a7f3-d37e8b2f5a2e,NU,fourth,,2026-03-31 15:20:02.873678+00:00,2026-03-31 15:30:07.526456+00:00,14.005,14.01,13.95,13.95,498.0,498.0,498.0,STOP_HIT,STOP_HIT,c204cbf3-bf70-4648-ab17-786e0199535d,-0.005,0.0,matched
557f87fe-029f-44a1-ac72-ceb8ca277a58,AAPL,core_one,,2026-03-31 16:30:03.001408+00:00,2026-03-31 16:40:07.855798+00:00,250.2,250.32,251.7091,251.709091,22.0,22.0,22.0,TARGET_HIT,TARGET_HIT,6b53573e-a767-450e-84b0-7c1e7da79c59,-0.12,9e-06,matched
