id,timestamp_utc,scan_id,scan_source,market_phase,scan_execution_time_ms,mode,account_size,current_open_positions,current_open_exposure,timing_ok,source,trade_count,top_name,top_symbol,current_price,entry,stop,target,shares,confidence,reason,benchmark_sp500,benchmark_nasdaq,paper_trade_enabled,paper_trade_candidate_count,paper_trade_long_candidate_count,paper_trade_short_candidate_count,paper_trade_placed_count,paper_trade_placed_long_count,paper_trade_placed_short_count,paper_candidate_symbols,paper_candidate_confidences,paper_skipped_symbols,paper_skip_reasons,paper_placed_symbols,paper_trade_ids,created_at
83,2026-04-02 16:35:09.367058+00:00,2026-04-02T16-35-09.367058+00-00_core_two,SCHEDULED,MIDDAY,11649,core_two,99236.47,8,79384.903,True,CORE_TWO,2,Netflix,NFLX,97.705,97.705,97.2115,98.692,203,85,Price is above OR high and above VWAP.,,,True,2,2,0,0,0,0,"NFLX,AVGO","85.0,85.0","NFLX,AVGO",NFLX:symbol_already_open|AVGO:symbol_already_open,,,2026-04-02 16:35:21.397831+00:00
84,2026-04-02 16:45:09.477192+00:00,2026-04-02T16-45-09.477192+00-00_core_three,SCHEDULED,MIDDAY,5459,core_three,99369.61,8,79517.2136,True,CORE_THREE,0,,,,,,,,,No trade today,,,True,0,0,0,0,0,0,,,,,,,2026-04-02 16:45:15.148722+00:00
85,2026-04-02 16:55:10.428235+00:00,2026-04-02T16-55-10.428235+00-00_primary,SCHEDULED,MIDDAY,5329,primary,99480.45,8,79633.5964,True,PRIMARY,1,Rivian,RIVN,15.32,15.32,15.1975,15.565,1295,87,Price is above OR high and above VWAP.,,,True,1,1,0,0,0,0,RIVN,87.0,RIVN,RIVN:symbol_already_open,,,2026-04-02 16:55:15.983049+00:00
86,2026-04-02 17:05:09.324318+00:00,2026-04-02T17-05-09.324318+00-00_secondary,SCHEDULED,MIDDAY,4928,secondary,99397.57,8,79552.67,True,SECONDARY,0,,,,,,,,,No trade today,,,True,0,0,0,0,0,0,,,,,,,2026-04-02 17:05:14.468657+00:00
87,2026-04-02 17:15:09.254576+00:00,2026-04-02T17-15-09.254576+00-00_third,SCHEDULED,MIDDAY,5376,third,99655.62,8,79807.63,True,THIRD,0,,,,,,,,,No trade today,,,True,0,0,0,0,0,0,,,,,,,2026-04-02 17:15:14.854913+00:00
88,2026-04-02 17:25:09.374126+00:00,2026-04-02T17-25-09.374126+00-00_fourth,SCHEDULED,MIDDAY,5073,fourth,99732.41,8,79878.414,True,FOURTH,0,,,,,,,,,No trade today,,,True,0,0,0,0,0,0,,,,,,,2026-04-02 17:25:14.671145+00:00
89,2026-04-02 17:35:09.366903+00:00,2026-04-02T17-35-09.366903+00-00_fifth,SCHEDULED,MIDDAY,5803,fifth,99655.8,8,79806.4362,True,FIFTH,1,Robinhood,HOOD,69.05,69.05,68.2345,70.681,287,85,Price is above OR high and above VWAP.,,,True,1,1,0,0,0,0,HOOD,85.0,HOOD,HOOD:symbol_already_open,,,2026-04-02 17:35:15.396745+00:00
90,2026-04-02 17:45:09.307772+00:00,2026-04-02T17-45-09.307772+00-00_sixth,SCHEDULED,MIDDAY,3745,sixth,99659.71,8,79811.298,True,SIXTH,0,,,,,,,,,No trade today,,,True,0,0,0,0,0,0,,,,,,,2026-04-02 17:45:13.286584+00:00
91,2026-04-02 17:55:09.231885+00:00,2026-04-02T17-55-09.231885+00-00_core_one,SCHEDULED,MIDDAY,5021,core_one,99455.94,8,79606.8895,True,CORE_ONE,0,,,,,,,,,No trade today,,,True,0,0,0,0,0,0,,,,,,,2026-04-02 17:55:14.475650+00:00
92,2026-04-02 18:05:10.199337+00:00,2026-04-02T18-05-10.199337+00-00_core_two,SCHEDULED,AFTERNOON,6404,core_two,99542.89,8,79688.1348,True,CORE_TWO,2,Netflix,NFLX,97.905,97.905,97.4115,98.892,202,85,Price is above OR high and above VWAP.,,,True,2,2,0,0,0,0,"NFLX,AVGO","85.0,85.0","NFLX,AVGO",NFLX:symbol_already_open|AVGO:symbol_already_open,,,2026-04-02 18:05:16.827617+00:00
93,2026-04-02 18:15:10.320676+00:00,2026-04-02T18-15-10.320676+00-00_core_three,SCHEDULED,AFTERNOON,4302,core_three,99471.53,8,79619.93,True,CORE_THREE,0,,,,,,,,,No trade today,,,True,0,0,0,0,0,0,,,,,,,2026-04-02 18:15:14.854191+00:00
94,2026-04-02 18:25:10.205449+00:00,2026-04-02T18-25-10.205449+00-00_primary,SCHEDULED,AFTERNOON,10947,primary,99491.04,9,89639.8,True,PRIMARY,2,Rivian,RIVN,15.295,15.295,15.1725,15.54,1297,87,Price is above OR high and above VWAP.,,,True,2,2,0,1,1,0,"RIVN,NIO","87.0,85.0",RIVN,RIVN:symbol_already_open,NIO,scanner-NIO-BUY-62150-1609,2026-04-02 18:25:21.374916+00:00
95,2026-04-02 18:35:09.815563+00:00,2026-04-02T18-35-09.815563+00-00_secondary,SCHEDULED,AFTERNOON,6313,secondary,99584.8,9,89741.895,True,SECONDARY,0,,,,,,,,,No trade today,,,True,0,0,0,0,0,0,,,,,,,2026-04-02 18:35:16.350540+00:00
96,2026-04-02 18:45:10.003670+00:00,2026-04-02T18-45-10.003670+00-00_third,SCHEDULED,AFTERNOON,5807,third,99696.35,9,89848.668,True,THIRD,0,,,,,,,,,No trade today,,,True,0,0,0,0,0,0,,,,,,,2026-04-02 18:45:16.031553+00:00
97,2026-04-02 18:55:10.614336+00:00,2026-04-02T18-55-10.614336+00-00_fourth,SCHEDULED,AFTERNOON,5833,fourth,99764.49,8,79699.475,True,FOURTH,0,,,,,,,,,No trade today,,,True,0,0,0,0,0,0,,,,,,,2026-04-02 18:55:16.671099+00:00
98,2026-04-02 19:05:09.283641+00:00,2026-04-02T19-05-09.283641+00-00_fifth,SCHEDULED,AFTERNOON,5016,fifth,99768.11,8,79698.757,True,FIFTH,1,Robinhood,HOOD,69.02,69.02,68.2045,70.651,290,85,Price is above OR high and above VWAP.,,,True,1,1,0,0,0,0,HOOD,85.0,HOOD,HOOD:symbol_already_open,,,2026-04-02 19:05:14.526246+00:00
99,2026-04-02 19:15:10.708200+00:00,2026-04-02T19-15-10.708200+00-00_sixth,SCHEDULED,AFTERNOON,4115,sixth,99868.48,7,69869.325,True,SIXTH,0,,,,,,,,,No trade today,,,True,0,0,0,0,0,0,,,,,,,2026-04-02 19:15:15.064564+00:00
100,2026-04-02 19:25:10.053060+00:00,2026-04-02T19-25-10.053060+00-00_core_one,SCHEDULED,AFTERNOON,8389,core_one,99865.36,6,59995.6232,True,CORE_ONE,1,Apple,AAPL,255.35,255.35,253.901,258.248,195,80,Price is above OR high and above VWAP.,,,True,1,1,0,1,1,0,AAPL,80.0,,,AAPL,scanner-AAPL-BUY-2553500-39,2026-04-02 19:25:18.662934+00:00
101,2026-04-02 19:35:07.981929+00:00,2026-04-02T19-35-07.981929+00-00_core_two,SCHEDULED,POWER_HOUR,6489,core_two,99842.62,6,59965.205,True,CORE_TWO,2,Netflix,NFLX,97.82,97.82,97.3265,98.807,407,85,Price is above OR high and above VWAP.,,,True,2,2,0,0,0,0,"NFLX,AVGO","85.0,85.0","NFLX,AVGO",NFLX:symbol_already_open|AVGO:symbol_already_open,,,2026-04-02 19:35:14.689043+00:00
102,2026-04-02 19:45:08.505048+00:00,2026-04-02T19-45-08.505048+00-00_core_three,SCHEDULED,POWER_HOUR,4100,core_three,99860.82,6,59976.3413,True,CORE_THREE,0,,,,,,,,,No trade today,,,True,0,0,0,0,0,0,,,,,,,2026-04-02 19:45:12.831105+00:00
